销售日期,品类,qty,星期
2023-04-23,花叶类,279.352,6
2023-04-24,花叶类,188.222,0
2023-04-25,花叶类,163.704,1
2023-04-26,花叶类,148.39,2
2023-04-27,花叶类,141.667,3
2023-04-28,花叶类,164.327,4
2023-04-29,花叶类,169.132,5
2023-04-30,花叶类,132.248,6
2023-05-01,花叶类,179.89,0
2023-05-02,花叶类,199.057,1
2023-05-03,花叶类,252.366,2
2023-05-04,花叶类,121.428,3
2023-05-05,花叶类,115.371,4
2023-05-06,花叶类,163.827,5
2023-05-07,花叶类,238.132,6
2023-05-08,花叶类,142.341,0
2023-05-09,花叶类,145.033,1
2023-05-10,花叶类,159.328,2
2023-05-11,花叶类,158.484,3
2023-05-12,花叶类,142.706,4
2023-05-13,花叶类,179.071,5
2023-05-14,花叶类,199.50900000000001,6
2023-05-15,花叶类,171.35,0
2023-05-16,花叶类,194.936,1
2023-05-17,花叶类,150.478,2
2023-05-18,花叶类,112.688,3
2023-05-19,花叶类,141.327,4
2023-05-20,花叶类,177.822,5
2023-05-21,花叶类,197.446,6
2023-05-22,花叶类,154.18,0
2023-05-23,花叶类,150.721,1
2023-05-24,花叶类,135.51,2
2023-05-25,花叶类,114.768,3
2023-05-26,花叶类,154.12,4
2023-05-27,花叶类,272.537,5
2023-05-28,花叶类,262.277,6
2023-05-29,花叶类,146.434,0
2023-05-30,花叶类,156.287,1
2023-05-31,花叶类,136.132,2
2023-06-01,花叶类,136.982,3
2023-06-02,花叶类,161.142,4
2023-06-03,花叶类,222.081,5
2023-06-04,花叶类,215.285,6
2023-06-05,花叶类,145.142,0
2023-06-06,花叶类,152.439,1
2023-06-07,花叶类,135.735,2
2023-06-08,花叶类,119.287,3
2023-06-09,花叶类,140.024,4
2023-06-10,花叶类,240.235,5
2023-06-11,花叶类,213.908,6
2023-06-12,花叶类,127.399,0
2023-06-13,花叶类,140.865,1
2023-06-14,花叶类,115.605,2
2023-06-15,花叶类,118.42,3
2023-06-16,花叶类,172.11,4
2023-06-17,花叶类,244.334,5
2023-06-18,花叶类,253.447,6
2023-06-19,花叶类,128.701,0
2023-06-20,花叶类,126.228,1
2023-06-21,花叶类,126.263,2
2023-06-22,花叶类,171.919,3
2023-06-23,花叶类,178.718,4
2023-06-24,花叶类,161.495,5
2023-06-25,花叶类,108.895,6
2023-06-26,花叶类,80.524,0
2023-06-27,花叶类,127.278,1
2023-06-28,花叶类,130.182,2
2023-06-29,花叶类,135.09,3
2023-06-30,花叶类,130.464,4
2020-07-01,花菜类,46.64,2
2020-07-02,花菜类,43.943,3
2020-07-03,花菜类,42.076,4
2020-07-04,花菜类,55.662,5
2020-07-05,花菜类,55.474,6
2020-07-06,花菜类,42.721000000000004,0
2020-07-07,花菜类,45.749,1
2020-07-08,花菜类,45.433,2
2020-07-09,花菜类,41.131,3
2020-07-10,花菜类,62.344,4
2020-07-11,花菜类,76.564,5
2020-07-12,花菜类,71.615,6
2020-07-13,花菜类,32.028,0
2020-07-14,花菜类,57.575,1
2020-07-15,花菜类,37.962,2
2020-07-16,花菜类,39.45,3
2020-07-17,花菜类,44.198,4
2020-07-18,花菜类,61.088,5
2020-07-19,花菜类,76.351,6
2020-07-20,花菜类,47.431,0
2020-07-21,花菜类,49.005,1
2020-07-22,花菜类,53.675,2
2020-07-23,花菜类,39.425,3
2020-07-24,花菜类,37.695,4
2020-07-25,花菜类,57.421,5
2020-07-26,花菜类,64.119,6
2020-07-27,花菜类,42.876,0
2020-07-28,花菜类,34.937,1
2020-07-29,花菜类,42.22,2
2020-07-30,花菜类,38.198,3
2020-07-31,花菜类,37.549,4
2020-08-01,花菜类,54.362,5
2020-08-02,花菜类,49.219,6
2020-08-03,花菜类,44.426,0
2020-08-04,花菜类,44.534,1
2020-08-05,花菜类,43.631,2
2020-08-06,花菜类,40.827,3
2020-08-07,花菜类,40.272,4
2020-08-08,花菜类,58.156,5
2020-08-09,花菜类,54.876,6
2020-08-10,花菜类,50.7,0
2020-08-11,花菜类,56.279,1
2020-08-12,花菜类,50.065,2
2020-08-13,花菜类,47.468,3
2020-08-14,花菜类,58.582,4
2020-08-15,花菜类,79.38,5
2020-08-16,花菜类,60.231,6
2020-08-17,花菜类,51.749,0
2020-08-18,花菜类,55.92,1
2020-08-19,花菜类,64.061,2
2020-08-20,花菜类,69.587,3
2020-08-21,花菜类,50.062,4
2020-08-22,花菜类,55.886,5
2020-08-23,花菜类,71.556,6
2020-08-24,花菜类,41.784,0
2020-08-25,花菜类,47.761,1
2020-08-26,花菜类,82.544,2
2020-08-27,花菜类,92.506,3
2020-08-28,花菜类,39.93,4
2020-08-29,花菜类,56.803,5
2020-08-30,花菜类,80.779,6
2020-08-31,花菜类,54.722,0
2020-09-01,花菜类,55.858,1
2020-09-02,花菜类,38.716,2
2020-09-03,花菜类,38.893,3
2020-09-04,花菜类,46.612,4
2020-09-05,花菜类,57.828,5
2020-09-06,花菜类,53.202,6
2020-09-07,花菜类,26.257,0
2020-09-08,花菜类,33.239,1
2020-09-09,花菜类,32.73,2
2020-09-10,花菜类,57.319,3
2020-09-11,花菜类,31.538,4
2020-09-12,花菜类,43.337,5
2020-09-13,花菜类,41.704,6
2020-09-14,花菜类,64.257,0
2020-09-15,花菜类,29.878,1
2020-09-16,花菜类,59.448,2
2020-09-17,花菜类,32.648,3
2020-09-18,花菜类,27.705,4
2020-09-19,花菜类,82.75999999999999,5
2020-09-20,花菜类,53.497,6
2020-09-21,花菜类,39.191,0
2020-09-22,花菜类,40.905,1
2020-09-23,花菜类,31.972,2
2020-09-24,花菜类,38.952,3
2020-09-25,花菜类,41.561,4
2020-09-26,花菜类,86.643,5
2020-09-27,花菜类,35.964,6
2020-09-28,花菜类,24.576,0
2020-09-29,花菜类,28.105,1
2020-09-30,花菜类,60.771,2
2020-10-01,花菜类,93.928,3
2020-10-02,花菜类,67.145,4
2020-10-03,花菜类,44.493,5
2020-10-04,花菜类,34.491,6
2020-10-05,花菜类,92.279,0
2020-10-06,花菜类,108.157,1
2020-10-07,花菜类,56.266,2
2020-10-08,花菜类,49.58,3
2020-10-09,花菜类,55.845,4
2020-10-10,花菜类,37.393,5
2020-10-11,花菜类,60.47,6
2020-10-12,花菜类,34.815,0
2020-10-13,花菜类,47.321,1
2020-10-14,花菜类,48.259,2
2020-10-15,花菜类,59.624,3
2020-10-16,花菜类,88.361,4
2020-10-17,花菜类,109.311,5
2020-10-18,花菜类,91.59700000000001,6
2020-10-19,花菜类,57.412,0
2020-10-20,花菜类,30.899,1
2020-10-21,花菜类,40.555,2
2020-10-22,花菜类,26.166,3
2020-10-23,花菜类,23.854,4
2020-10-24,花菜类,31.113,5
2020-10-25,花菜类,43.114,6
2020-10-26,花菜类,22.371,0
2020-10-27,花菜类,23.305,1
2020-10-28,花菜类,30.297,2
2020-10-29,花菜类,24.902,3
2020-10-30,花菜类,28.939,4
2020-10-31,花菜类,82.701,5
2020-11-01,花菜类,69.062,6
2020-11-02,花菜类,32.726,0
2020-11-03,花菜类,51.945,1
2020-11-04,花菜类,67.527,2
2020-11-05,花菜类,57.354,3
2020-11-06,花菜类,95.136,4
2020-11-07,花菜类,121.453,5
2020-11-08,花菜类,125.591,6
2020-11-09,花菜类,57.592,0
2020-11-10,花菜类,25.698,1
2020-11-11,花菜类,63.25,2
2020-11-12,花菜类,13.406,3
2020-11-13,花菜类,60.306,4
2020-11-14,花菜类,84.001,5
2020-11-15,花菜类,77.798,6
2020-11-16,花菜类,48.64,0
2020-11-17,花菜类,43.621,1
2020-11-18,花菜类,50.438,2
2020-11-19,花菜类,77.165,3
2020-11-20,花菜类,52.701,4
2020-11-21,花菜类,114.066,5
2020-11-22,花菜类,119.596,6
2020-11-23,花菜类,74.623,0
2020-11-24,花菜类,60.927,1
2020-11-25,花菜类,37.137,2
2020-11-26,花菜类,34.766,3
2020-11-27,花菜类,28.934,4
2020-11-28,花菜类,79.441,5
2020-11-29,花菜类,77.335,6
2020-11-30,花菜类,41.156,0
2020-12-01,花菜类,25.82,1
2020-12-02,花菜类,24.46,2
2020-12-03,花菜类,27.342,3
2020-12-04,花菜类,27.457,4
2020-12-05,花菜类,72.116,5
2020-12-06,花菜类,67.968,6
2020-12-07,花菜类,29.017,0
2020-12-08,花菜类,29.686,1
2020-12-09,花菜类,20.825,2
2020-12-10,花菜类,20.405,3
2020-12-11,花菜类,30.644,4
2020-12-12,花菜类,65.466,5
2020-12-13,花菜类,78.67,6
2020-12-14,花菜类,33.376,0
2020-12-15,花菜类,33.43,1
2020-12-16,花菜类,26.065,2
2020-12-17,花菜类,31.098,3
2020-12-18,花菜类,26.454,4
2020-12-19,花菜类,60.29,5
2020-12-20,花菜类,89.851,6
2020-12-21,花菜类,37.057,0
2020-12-22,花菜类,27.346,1
2020-12-23,花菜类,39.823,2
2020-12-24,花菜类,39.293,3
2020-12-25,花菜类,33.711,4
2020-12-26,花菜类,62.717,5
2020-12-27,花菜类,51.016,6
2020-12-28,花菜类,33.949,0
2020-12-29,花菜类,33.714,1
2020-12-30,花菜类,33.438,2
2020-12-31,花菜类,23.092,3
2021-01-01,花菜类,55.985,4
2021-01-02,花菜类,31.833,5
2021-01-03,花菜类,50.09,6
2021-01-04,花菜类,24.728,0
2021-01-05,花菜类,49.049,1
2021-01-06,花菜类,51.711,2
2021-01-07,花菜类,42.427,3
2021-01-08,花菜类,29.703,4
2021-01-09,花菜类,47.188,5
2021-01-10,花菜类,57.696,6
2021-01-11,花菜类,28.862,0
2021-01-12,花菜类,18.847,1
2021-01-13,花菜类,25.301,2
2021-01-14,花菜类,34.119,3
2021-01-15,花菜类,30.979,4
2021-01-16,花菜类,45.807,5
2021-01-17,花菜类,45.21,6
2021-01-18,花菜类,33.17,0
2021-01-19,花菜类,33.818,1
2021-01-20,花菜类,33.627,2
2021-01-21,花菜类,27.553,3
2021-01-22,花菜类,32.636,4
2021-01-23,花菜类,48.218,5
2021-01-24,花菜类,56.086,6
2021-01-25,花菜类,34.554,0
2021-01-26,花菜类,36.857,1
2021-01-27,花菜类,50.986000000000004,2
2021-01-28,花菜类,47.788,3
2021-01-29,花菜类,56.588,4
2021-01-30,花菜类,63.124,5
2021-01-31,花菜类,37.907,6
2021-02-01,花菜类,25.144,0
2021-02-02,花菜类,41.328,1
2021-02-03,花菜类,84.615,2
2021-02-04,花菜类,69.983,3
2021-02-05,花菜类,58.169,4
2021-02-06,花菜类,75.497,5
2021-02-07,花菜类,53.682,6
2021-02-08,花菜类,122.215,0
2021-02-09,花菜类,139.056,1
2021-02-10,花菜类,167.055,2
2021-02-13,花菜类,22.759,5
2021-02-14,花菜类,16.607,6
2021-02-15,花菜类,41.123,0
2021-02-16,花菜类,40.493,1
2021-02-17,花菜类,33.589,2
2021-02-18,花菜类,56.001,3
2021-02-19,花菜类,47.197,4
2021-02-20,花菜类,39.445,5
2021-02-21,花菜类,35.248,6
2021-02-22,花菜类,30.813,0
2021-02-23,花菜类,24.456,1
2021-02-24,花菜类,37.410000000000004,2
2021-02-25,花菜类,39.885,3
2021-02-26,花菜类,70.064,4
2021-02-27,花菜类,74.704,5
2021-02-28,花菜类,54.382,6
2021-03-01,花菜类,28.579,0
2021-03-02,花菜类,40.61,1
2021-03-03,花菜类,22.01,2
2021-03-04,花菜类,18.952,3
2021-03-05,花菜类,41.955,4
2021-03-06,花菜类,64.332,5
2021-03-07,花菜类,84.586,6
2021-03-08,花菜类,45.65,0
2021-03-09,花菜类,34.073,1
2021-03-10,花菜类,25.101,2
2021-03-11,花菜类,30.749,3
2021-03-12,花菜类,31.282,4
2021-03-13,花菜类,43.017,5
2021-03-14,花菜类,41.13,6
2021-03-15,花菜类,28.603,0
2021-03-16,花菜类,19.792,1
2021-03-17,花菜类,29.326,2
2021-03-18,花菜类,29.081,3
2021-03-19,花菜类,42.902,4
2021-03-20,花菜类,34.377,5
2021-03-21,花菜类,51.413000000000004,6
2021-03-22,花菜类,30.625,0
2021-03-23,花菜类,28.634,1
2021-03-24,花菜类,27.331,2
2021-03-25,花菜类,25.174,3
2021-03-26,花菜类,48.956,4
2021-03-27,花菜类,51.805,5
2021-03-28,花菜类,50.119,6
2021-03-29,花菜类,60.434,0
2021-03-30,花菜类,26.924,1
2021-03-31,花菜类,28.74,2
2021-04-01,花菜类,39.109,3
2021-04-02,花菜类,69.53,4
2021-04-03,花菜类,68.593,5
2021-04-04,花菜类,71.456,6
2021-04-05,花菜类,76.701,0
2021-04-06,花菜类,13.129999999999999,1
2021-04-07,花菜类,26.939,2
2021-04-08,花菜类,22.294,3
2021-04-09,花菜类,51.978,4
2021-04-10,花菜类,50.186,5
2021-04-11,花菜类,47.112,6
2021-04-12,花菜类,32.027,0
2021-04-13,花菜类,28.593,1
2021-04-14,花菜类,30.12,2
2021-04-15,花菜类,27.05,3
2021-04-16,花菜类,40.232,4
2021-04-17,花菜类,77.636,5
2021-04-18,花菜类,48.315,6
2021-04-19,花菜类,25.092,0
2021-04-20,花菜类,30.338,1
2021-04-21,花菜类,49.748,2
2021-04-22,花菜类,34.615,3
2021-04-23,花菜类,47.035000000000004,4
2021-04-24,花菜类,107.309,5
2021-04-25,花菜类,94.264,6
2021-04-26,花菜类,43.118,0
2021-04-27,花菜类,26.49,1
2021-04-28,花菜类,29.405,2
2021-04-29,花菜类,33.858,3
2021-04-30,花菜类,38.125,4
2021-05-01,花菜类,57.443,5
2021-05-02,花菜类,36.466,6
2021-05-03,花菜类,37.613,0
2021-05-04,花菜类,37.838,1
2021-05-05,花菜类,34.156,2
2021-05-06,花菜类,21.199,3
2021-05-07,花菜类,26.046,4
2021-05-08,花菜类,28.122,5
2021-05-09,花菜类,37.443,6
2021-05-10,花菜类,30.866,0
2021-05-11,花菜类,27.768,1
2021-05-12,花菜类,19.252,2
2021-05-13,花菜类,24.095,3
2021-05-14,花菜类,40.997,4
2021-05-15,花菜类,37.347,5
2021-05-16,花菜类,52.382,6
2021-05-17,花菜类,27.587,0
2021-05-18,花菜类,31.098,1
2021-05-19,花菜类,33.901,2
2021-05-20,花菜类,17.189,3
2021-05-21,花菜类,33.979,4
2021-05-22,花菜类,34.962,5
2021-05-23,花菜类,64.231,6
2021-05-24,花菜类,40.924,0
2021-05-25,花菜类,29.554,1
2021-05-26,花菜类,46.547,2
2021-05-27,花菜类,43.952,3
2021-05-28,花菜类,42.189,4
2021-05-29,花菜类,52.779,5
2021-05-30,花菜类,21.296,6
2021-05-31,花菜类,39.165,0
2021-06-01,花菜类,41.593,1
2021-06-02,花菜类,43.414,2
2021-06-03,花菜类,36.284,3
2021-06-04,花菜类,31.416,4
2021-06-05,花菜类,61.486,5
2021-06-06,花菜类,42.143,6
2021-06-07,花菜类,24.819,0
2021-06-08,花菜类,25.106,1
2021-06-09,花菜类,26.845,2
2021-06-10,花菜类,13.847,3
2021-06-11,花菜类,21.048,4
2021-06-12,花菜类,52.462,5
2021-06-13,花菜类,62.324,6
2021-06-14,花菜类,73.037,0
2021-06-15,花菜类,45.326,1
2021-06-16,花菜类,12.99,2
2021-06-17,花菜类,48.477,3
2021-06-18,花菜类,34.971,4
2021-06-19,花菜类,44.511,5
2021-06-20,花菜类,43.614,6
2021-06-21,花菜类,54.07,0
2021-06-22,花菜类,26.162,1
2021-06-23,花菜类,57.723,2
2021-06-24,花菜类,34.885,3
2021-06-25,花菜类,40.437,4
2021-06-26,花菜类,71.821,5
2021-06-27,花菜类,56.542,6
2021-06-28,花菜类,35.784,0
2021-06-29,花菜类,34.383,1
2021-06-30,花菜类,27.052,2
2021-07-01,花菜类,33.72,3
2021-07-02,花菜类,24.972,4
2021-07-03,花菜类,48.497,5
2021-07-04,花菜类,45.679,6
2021-07-05,花菜类,66.355,0
2021-07-06,花菜类,44.901,1
2021-07-07,花菜类,40.488,2
2021-07-08,花菜类,61.361,3
2021-07-09,花菜类,28.476,4
2021-07-10,花菜类,70.59,5
2021-07-11,花菜类,75.634,6
2021-07-12,花菜类,24.48,0
2021-07-13,花菜类,47.258,1
2021-07-14,花菜类,50.127,2
2021-07-15,花菜类,27.632,3
2021-07-16,花菜类,39.074,4
2021-07-17,花菜类,79.353,5
2021-07-18,花菜类,60.81,6
2021-07-19,花菜类,34.935,0
2021-07-20,花菜类,46.461,1
2021-07-21,花菜类,52.983,2
2021-07-22,花菜类,34.223,3
2021-07-23,花菜类,38.509,4
2021-07-24,花菜类,50.323,5
2021-07-25,花菜类,60.229,6
2021-07-26,花菜类,25.066,0
2021-07-27,花菜类,53.678,1
2021-07-28,花菜类,58.303,2
2021-07-29,花菜类,31.376,3
2021-07-30,花菜类,43.631,4
2021-07-31,花菜类,47.859,5
2021-08-01,花菜类,66.798,6
2021-08-02,花菜类,24.162,0
2021-08-03,花菜类,20.641,1
2021-08-04,花菜类,14.278,2
2021-08-05,花菜类,26.638,3
2021-08-06,花菜类,28.948,4
2021-08-07,花菜类,40.416,5
2021-08-08,花菜类,50.406,6
2021-08-09,花菜类,56.607,0
2021-08-10,花菜类,11.233,1
2021-08-11,花菜类,1.054,2
2021-08-12,花菜类,12.87,3
2021-08-13,花菜类,3.504,4
2021-08-14,花菜类,16.528,5
2021-08-15,花菜类,8.103,6
2021-08-16,花菜类,6.045,0
2021-08-17,花菜类,9.498000000000001,1
2021-08-18,花菜类,8.645,2
2021-08-19,花菜类,8.906,3
2021-08-20,花菜类,47.274,4
2021-08-21,花菜类,34.9,5
2021-08-22,花菜类,1.546,6
2021-08-23,花菜类,4.509,0
2021-08-24,花菜类,9.206999999999999,1
2021-08-25,花菜类,2.219,2
2021-08-26,花菜类,5.452,3
2021-08-27,花菜类,19.568,4
2021-08-28,花菜类,35.502,5
2021-08-29,花菜类,56.181,6
2021-08-30,花菜类,48.287,0
2021-08-31,花菜类,42.879,1
2021-09-01,花菜类,8.003,2
2021-09-02,花菜类,27.869,3
2021-09-03,花菜类,24.967,4
2021-09-04,花菜类,32.878,5
2021-09-05,花菜类,51.129,6
2021-09-06,花菜类,34.751,0
2021-09-07,花菜类,23.172,1
2021-09-08,花菜类,15.183,2
2021-09-09,花菜类,14.255,3
2021-09-10,花菜类,24.651,4
2021-09-11,花菜类,18.06,5
2021-09-12,花菜类,32.063,6
2021-09-13,花菜类,11.356,0
2021-09-14,花菜类,10.777000000000001,1
2021-09-15,花菜类,12.702,2
2021-09-16,花菜类,9.283,3
2021-09-17,花菜类,13.163,4
2021-09-18,花菜类,35.325,5
2021-09-19,花菜类,51.647,6
2021-09-20,花菜类,69.542,0
2021-09-21,花菜类,56.3,1
2021-09-22,花菜类,38.956,2
2021-09-23,花菜类,27.236,3
2021-09-24,花菜类,8.431000000000001,4
2021-09-25,花菜类,46.058,5
2021-09-26,花菜类,2.299,6
2021-09-27,花菜类,4.863,0
2021-09-28,花菜类,12.669,1
2021-09-29,花菜类,23.336,2
2021-09-30,花菜类,34.511,3
2021-10-01,花菜类,56.82,4
2021-10-02,花菜类,40.392,5
2021-10-03,花菜类,41.672,6
2021-10-04,花菜类,39.913000000000004,0
2021-10-05,花菜类,51.134,1
2021-10-06,花菜类,41.573,2
2021-10-07,花菜类,23.278,3
2021-10-08,花菜类,19.823,4
2021-10-09,花菜类,22.221999999999998,5
2021-10-10,花菜类,40.329,6
2021-10-11,花菜类,4.407,0
2021-10-12,花菜类,18.362,1
2021-10-13,花菜类,16.528,2
2021-10-14,花菜类,14.852,3
2021-10-15,花菜类,23.991,4
2021-10-16,花菜类,36.28,5
2021-10-17,花菜类,26.795,6
2021-10-18,花菜类,20.605999999999998,0
2021-10-19,花菜类,16.958,1
2021-10-20,花菜类,25.154,2
2021-10-21,花菜类,11.947,3
2021-10-22,花菜类,16.412,4
2021-10-23,花菜类,18.086,5
2021-10-24,花菜类,9.108,6
2021-10-25,花菜类,8.749,0
2021-10-26,花菜类,12.041,1
2021-10-27,花菜类,15.305,2
2021-10-28,花菜类,6.449,3
2021-10-29,花菜类,13.574,4
2021-10-30,花菜类,17.279,5
2021-10-31,花菜类,28.424,6
2021-11-01,花菜类,26.24,0
2021-11-02,花菜类,25.844,1
2021-11-03,花菜类,27.868,2
2021-11-04,花菜类,23.879,3
2021-11-05,花菜类,37.479,4
2021-11-06,花菜类,26.725,5
2021-11-07,花菜类,35.638,6
2021-11-08,花菜类,28.296,0
2021-11-09,花菜类,27.373,1
2021-11-10,花菜类,27.656,2
2021-11-11,花菜类,13.156,3
2021-11-12,花菜类,18.935,4
2021-11-13,花菜类,20.049,5
2021-11-14,花菜类,30.582,6
2021-11-15,花菜类,12.677,0
2021-11-16,花菜类,12.525,1
2021-11-17,花菜类,15.791,2
2021-11-18,花菜类,6.018,3
2021-11-19,花菜类,8.768,4
2021-11-20,花菜类,14.406,5
2021-11-21,花菜类,19.739,6
2021-11-22,花菜类,9.756,0
2021-11-23,花菜类,9.495,1
2021-11-24,花菜类,12.559,2
2021-11-25,花菜类,10.217,3
2021-11-26,花菜类,17.511,4
2021-11-27,花菜类,23.115,5
2021-11-28,花菜类,21.817,6
2021-11-29,花菜类,9.182,0
2021-11-30,花菜类,25.737,1
2021-12-01,花菜类,18.538,2
2021-12-02,花菜类,18.262999999999998,3
2021-12-03,花菜类,20.739,4
2021-12-04,花菜类,22.865000000000002,5
2021-12-05,花菜类,25.795,6
2021-12-06,花菜类,14.424,0
2021-12-07,花菜类,16.639,1
2021-12-08,花菜类,15.059000000000001,2
2021-12-09,花菜类,12.175,3
2021-12-10,花菜类,14.231,4
2021-12-11,花菜类,30.45,5
2021-12-12,花菜类,15.656,6
2021-12-13,花菜类,27.925,0
2021-12-14,花菜类,13.141,1
2021-12-15,花菜类,18.179,2
2021-12-16,花菜类,25.768,3
2021-12-17,花菜类,34.299,4
2021-12-18,花菜类,42.242,5
2021-12-19,花菜类,51.133,6
2021-12-20,花菜类,24.901,0
2021-12-21,花菜类,18.202,1
2021-12-22,花菜类,14.458,2
2021-12-23,花菜类,24.073,3
2021-12-24,花菜类,30.134999999999998,4
2021-12-25,花菜类,33.162,5
2021-12-26,花菜类,28.498,6
2021-12-27,花菜类,15.213,0
2021-12-28,花菜类,24.145,1
2021-12-29,花菜类,24.749,2
2021-12-30,花菜类,17.651,3
2021-12-31,花菜类,69.793,4
2022-01-01,花菜类,38.272,5
2022-01-02,花菜类,26.605,6
2022-01-03,花菜类,38.027,0
2022-01-04,花菜类,45.257,1
2022-01-05,花菜类,39.688,2
2022-01-06,花菜类,35.897,3
2022-01-07,花菜类,31.834,4
2022-01-08,花菜类,43.284,5
2022-01-09,花菜类,114.262,6
2022-01-10,花菜类,35.175,0
2022-01-11,花菜类,54.466,1
2022-01-12,花菜类,35.007,2
2022-01-13,花菜类,21.816,3
2022-01-14,花菜类,23.405,4
2022-01-15,花菜类,37.538,5
2022-01-16,花菜类,58.007,6
2022-01-17,花菜类,11.754999999999999,0
2022-01-18,花菜类,9.211,1
2022-01-19,花菜类,16.223,2
2022-01-20,花菜类,32.318,3
2022-01-21,花菜类,32.031,4
2022-01-22,花菜类,64.541,5
2022-01-23,花菜类,74.249,6
2022-01-24,花菜类,22.147,0
2022-01-25,花菜类,48.877,1
2022-01-26,花菜类,32.217,2
2022-01-27,花菜类,58.027,3
2022-01-28,花菜类,85.253,4
2022-01-29,花菜类,90.907,5
2022-01-30,花菜类,102.128,6
2022-02-01,花菜类,13.968,1
2022-02-02,花菜类,38.729,2
2022-02-03,花菜类,26.229,3
2022-02-04,花菜类,48.036,4
2022-02-05,花菜类,45.665,5
2022-02-06,花菜类,52.784,6
2022-02-07,花菜类,43.144,0
2022-02-08,花菜类,44.616,1
2022-02-09,花菜类,25.255,2
2022-02-10,花菜类,23.057,3
2022-02-11,花菜类,24.982,4
2022-02-12,花菜类,35.481,5
2022-02-13,花菜类,37.882,6
2022-02-14,花菜类,35.754,0
2022-02-15,花菜类,30.547,1
2022-02-16,花菜类,21.875,2
2022-02-17,花菜类,20.645,3
2022-02-18,花菜类,24.401,4
2022-02-19,花菜类,49.665,5
2022-02-20,花菜类,36.386,6
2022-02-21,花菜类,28.045,0
2022-02-22,花菜类,21.47,1
2022-02-23,花菜类,28.796,2
2022-02-24,花菜类,34.624,3
2022-02-25,花菜类,25.668,4
2022-02-26,花菜类,29.244,5
2022-02-27,花菜类,34.072,6
2022-02-28,花菜类,22.582,0
2022-03-01,花菜类,22.944,1
2022-03-02,花菜类,18.905,2
2022-03-03,花菜类,21.88,3
2022-03-04,花菜类,20.119,4
2022-03-05,花菜类,29.269,5
2022-03-06,花菜类,31.384,6
2022-03-07,花菜类,0.632,0
2022-03-08,花菜类,14.951,1
2022-03-09,花菜类,15.084,2
2022-03-10,花菜类,16.971,3
2022-03-11,花菜类,19.221,4
2022-03-12,花菜类,27.529,5
2022-03-13,花菜类,30.393,6
2022-03-14,花菜类,9.127,0
2022-03-15,花菜类,7.721,1
2022-03-16,花菜类,11.876999999999999,2
2022-03-17,花菜类,12.813,3
2022-03-18,花菜类,14.473,4
2022-03-19,花菜类,24.298000000000002,5
2022-03-20,花菜类,16.749,6
